HORA_INT,DIA_SEMANA_INT,DIA_MES_INT,MES,ACTIVIDAD,SCA_AREA,DENSIDAD_NOCTURNA,DENSIDAD_BANCARIA,DENSIDAD_TIENDAS,DENSIDAD_PARQUES,ILUMINACION,PERSONAS,SEGURIDAD,SENDERO,TRANSPORTE,GENERO,DELITOS
MAÑANA,FIN DE SEMANA,NO QUINCENA,9,PROPIEDAD PRIVADA,4.641301072553492e-05,9,4,20,5,159.30054008862146,53.60844371748068,3.1298342888948296,161.948861409994,106.8958787899465,MASCULINO,HURTO A PERSONAS
MAÑANA,FIN DE SEMANA,NO QUINCENA,9,PROPIEDAD PRIVADA,4.641301072553492e-05,9,4,20,5,159.30054008862146,53.60844371748068,3.1298342888948296,161.948861409994,106.8958787899465,MASCULINO,HURTO A PATRIMONIO
NOCHE,FIN DE SEMANA,NO QUINCENA,9,PROPIEDAD PRIVADA,4.641301072553492e-05,9,4,20,5,159.30054008862146,53.60844371748068,3.1298342888948296,161.948861409994,106.8958787899465,MASCULINO,HURTO A PATRIMONIO
MAÑANA,FIN DE SEMANA,NO QUINCENA,7,PROPIEDAD PRIVADA,4.641301072553492e-05,9,4,20,5,159.30054008862146,53.60844371748068,3.1298342888948296,161.948861409994,106.8958787899465,FEMENINO,HURTO A PATRIMONIO
MAÑANA,ENTRE SEMANA,NO QUINCENA,7,PROPIEDAD PRIVADA,4.641301072553492e-05,9,4,20,5,159.30054008862146,53.60844371748068,3.1298342888948296,161.948861409994,106.8958787899465,MASCULINO,HURTO A PATRIMONIO
MAÑANA,ENTRE SEMANA,NO QUINCENA,7,PROPIEDAD PRIVADA,4.641301072553492e-05,9,4,20,5,159.30054008862146,53.60844371748068,3.1298342888948296,161.948861409994,106.8958787899465,FEMENINO,HURTO A PATRIMONIO
MAÑANA,FIN DE SEMANA,NO QUINCENA,11,PROPIEDAD PRIVADA,4.641301072553492e-05,9,4,20,5,159.30054008862146,53.60844371748068,3.1298342888948296,161.948861409994,106.8958787899465,FEMENINO,HURTO A PERSONAS
MAÑANA,FIN DE SEMANA,QUINCENA,10,PROPIEDAD PRIVADA,4.641301072553492e-05,9,4,20,5,159.30054008862146,53.60844371748068,3.1298342888948296,161.948861409994,106.8958787899465,MASCULINO,HURTO A PATRIMONIO
NOCHE,FIN DE SEMANA,NO QUINCENA,8,PROPIEDAD PRIVADA,3.8606751737686825e-05,0,0,20,0,92.56452632782562,26.13586625726841,2.7587858827116656,92.56452632782562,65.84786304261792,MASCULINO,HURTO A PERSONAS
NOCHE,FIN DE SEMANA,NO QUINCENA,8,PROPIEDAD PRIVADA,3.8606751737686825e-05,0,0,20,0,92.56452632782562,26.13586625726841,2.7587858827116656,92.56452632782562,65.84786304261792,MASCULINO,HURTO A PATRIMONIO
MAÑANA,ENTRE SEMANA,NO QUINCENA,3,PROPIEDAD PRIVADA,3.8606751737686825e-05,0,0,20,0,92.56452632782562,26.13586625726841,2.7587858827116656,92.56452632782562,65.84786304261792,FEMENINO,HURTO A PATRIMONIO
MAÑANA,FIN DE SEMANA,NO QUINCENA,2,PROPIEDAD PRIVADA,3.8606751737686825e-05,0,0,20,0,92.56452632782562,26.13586625726841,2.7587858827116656,92.56452632782562,65.84786304261792,FEMENINO,HURTO A PATRIMONIO
MEDIO DIA,ENTRE SEMANA,NO QUINCENA,1,PROPIEDAD PRIVADA,3.8606751737686825e-05,0,0,20,0,92.56452632782562,26.13586625726841,2.7587858827116656,92.56452632782562,65.84786304261792,MASCULINO,HURTO A PATRIMONIO
MAÑANA,ENTRE SEMANA,NO QUINCENA,1,PROPIEDAD PRIVADA,3.8606751737686825e-05,0,0,20,0,92.56452632782562,26.13586625726841,2.7587858827116656,92.56452632782562,65.84786304261792,FEMENINO,HURTO A PERSONAS
MAÑANA,ENTRE SEMANA,NO QUINCENA,1,PROPIEDAD PRIVADA,3.8606751737686825e-05,0,0,20,0,92.56452632782562,26.13586625726841,2.7587858827116656,92.56452632782562,65.84786304261792,MASCULINO,HURTO A PERSONAS
NOCHE,ENTRE SEMANA,QUINCENA,1,PROPIEDAD PRIVADA,2.542151599157532e-05,1,1,20,4,60.95127096637746,17.209770625800694,1.8165868993900731,60.95127096637746,43.35906099333675,FEMENINO,HURTO A PATRIMONIO
TARDE,FIN DE SEMANA,QUINCENA,11,PROPIEDAD PRIVADA,2.8109721967237307e-05,13,10,20,19,96.47928072587412,32.46758666241003,1.895562694362262,98.0832183903345,64.7407566382188,FEMENINO,HURTO A PATRIMONIO
MAÑANA,FIN DE SEMANA,NO QUINCENA,5,PROPIEDAD PRIVADA,2.8109721967237307e-05,13,10,20,19,96.47928072587412,32.46758666241003,1.895562694362262,98.0832183903345,64.7407566382188,FEMENINO,HURTO A PATRIMONIO
MAÑANA,FIN DE SEMANA,NO QUINCENA,1,PROPIEDAD PRIVADA,2.8109721967237307e-05,13,10,20,19,96.47928072587412,32.46758666241003,1.895562694362262,98.0832183903345,64.7407566382188,MASCULINO,HURTO A PATRIMONIO
MAÑANA,ENTRE SEMANA,NO QUINCENA,12,PROPIEDAD PRIVADA,4.441699584419534e-05,20,8,20,8,127.51233523818254,22.48945652589765,2.2345293343039336,131.47682276678628,89.4532549635865,MASCULINO,HURTO A PATRIMONIO
MAÑANA,ENTRE SEMANA,NO QUINCENA,12,PROPIEDAD PRIVADA,4.441699584419534e-05,20,8,20,8,127.51233523818254,22.48945652589765,2.2345293343039336,131.47682276678628,89.4532549635865,FEMENINO,HURTO A PATRIMONIO
NOCHE,FIN DE SEMANA,NO QUINCENA,11,PROPIEDAD PRIVADA,4.441699584419534e-05,20,8,20,8,127.51233523818254,22.48945652589765,2.2345293343039336,131.47682276678628,89.4532549635865,FEMENINO,HURTO A PATRIMONIO
MAÑANA,ENTRE SEMANA,QUINCENA,10,PROPIEDAD PRIVADA,4.441699584419534e-05,20,8,20,8,127.51233523818254,22.48945652589765,2.2345293343039336,131.47682276678628,89.4532549635865,FEMENINO,HURTO A PATRIMONIO
NOCHE,FIN DE SEMANA,NO QUINCENA,10,PROPIEDAD PRIVADA,4.441699584419534e-05,20,8,20,8,127.51233523818254,22.48945652589765,2.2345293343039336,131.47682276678628,89.4532549635865,FEMENINO,HURTO A PATRIMONIO
MAÑANA,FIN DE SEMANA,NO QUINCENA,5,PROPIEDAD PRIVADA,4.441699584419534e-05,20,8,20,8,127.51233523818254,22.48945652589765,2.2345293343039336,131.47682276678628,89.4532549635865,MASCULINO,HURTO A PATRIMONIO
MAÑANA,ENTRE SEMANA,NO QUINCENA,12,PROPIEDAD PRIVADA,2.667819256719293e-05,5,10,20,2,103.5259067239641,15.643914793843464,4.946237765700507,106.17156878468764,64.64617730985314,FEMENINO,HURTO A PATRIMONIO
MEDIO DIA,FIN DE SEMANA,QUINCENA,10,PROPIEDAD PRIVADA,2.667819256719293e-05,5,10,20,2,103.5259067239641,15.643914793843464,4.946237765700507,106.17156878468764,64.64617730985314,MASCULINO,HURTO A PATRIMONIO
NOCHE,ENTRE SEMANA,NO QUINCENA,7,PROPIEDAD PRIVADA,2.667819256719293e-05,5,10,20,2,103.5259067239641,15.643914793843464,4.946237765700507,106.17156878468764,64.64617730985314,FEMENINO,HURTO A PATRIMONIO
MAÑANA,ENTRE SEMANA,NO QUINCENA,12,PROPIEDAD PRIVADA,6.250955853017726e-05,1,0,20,2,179.452473797424,31.650181924701126,3.144729614313253,185.03183279056043,125.89062746331442,FEMENINO,HURTO A PATRIMONIO
MAÑANA,ENTRE SEMANA,NO QUINCENA,12,PROPIEDAD PRIVADA,6.250955853017726e-05,1,0,20,2,179.452473797424,31.650181924701126,3.144729614313253,185.03183279056043,125.89062746331442,MASCULINO,HURTO A PATRIMONIO
NOCHE,FIN DE SEMANA,NO QUINCENA,11,PROPIEDAD PRIVADA,6.250955853017726e-05,1,0,20,2,179.452473797424,31.650181924701126,3.144729614313253,185.03183279056043,125.89062746331442,FEMENINO,HURTO A PERSONAS
NOCHE,FIN DE SEMANA,NO QUINCENA,11,PROPIEDAD PRIVADA,6.250955853017726e-05,1,0,20,2,179.452473797424,31.650181924701126,3.144729614313253,185.03183279056043,125.89062746331442,MASCULINO,HURTO A PERSONAS
MAÑANA,ENTRE SEMANA,NO QUINCENA,10,PROPIEDAD PRIVADA,6.250955853017726e-05,1,0,20,2,179.452473797424,31.650181924701126,3.144729614313253,185.03183279056043,125.89062746331442,MASCULINO,HURTO A PERSONAS
MAÑANA,ENTRE SEMANA,NO QUINCENA,10,PROPIEDAD PRIVADA,6.250955853017726e-05,1,0,20,2,179.452473797424,31.650181924701126,3.144729614313253,185.03183279056043,125.89062746331442,MASCULINO,HURTO A PATRIMONIO
TARDE,ENTRE SEMANA,NO QUINCENA,8,PROPIEDAD PRIVADA,6.250955853017726e-05,1,0,20,2,179.452473797424,31.650181924701126,3.144729614313253,185.03183279056043,125.89062746331442,MASCULINO,HURTO A PERSONAS
TARDE,ENTRE SEMANA,NO QUINCENA,8,PROPIEDAD PRIVADA,6.250955853017726e-05,1,0,20,2,179.452473797424,31.650181924701126,3.144729614313253,185.03183279056043,125.89062746331442,MASCULINO,HURTO A PATRIMONIO
MAÑANA,ENTRE SEMANA,NO QUINCENA,7,PROPIEDAD PRIVADA,6.250955853017726e-05,1,0,20,2,179.452473797424,31.650181924701126,3.144729614313253,185.03183279056043,125.89062746331442,MASCULINO,HURTO A PATRIMONIO
TARDE,ENTRE SEMANA,QUINCENA,1,PROPIEDAD PRIVADA,6.250955853017726e-05,1,0,20,2,179.452473797424,31.650181924701126,3.144729614313253,185.03183279056043,125.89062746331442,FEMENINO,HURTO A PATRIMONIO
NOCHE,FIN DE SEMANA,NO QUINCENA,1,PROPIEDAD PRIVADA,6.250955853017726e-05,1,0,20,2,179.452473797424,31.650181924701126,3.144729614313253,185.03183279056043,125.89062746331442,MASCULINO,HURTO A PATRIMONIO
MAÑANA,FIN DE SEMANA,NO QUINCENA,12,PROPIEDAD PRIVADA,2.001226145927553e-05,4,2,20,2,68.68686191700515,23.11477267534481,1.3495151711653404,69.82875936952966,46.0911335382624,MASCULINO,HURTO A PERSONAS
MAÑANA,FIN DE SEMANA,NO QUINCENA,12,PROPIEDAD PRIVADA,2.001226145927553e-05,4,2,20,2,68.68686191700515,23.11477267534481,1.3495151711653404,69.82875936952966,46.0911335382624,MASCULINO,HURTO A PATRIMONIO
MAÑANA,FIN DE SEMANA,NO QUINCENA,10,PROPIEDAD PRIVADA,2.001226145927553e-05,4,2,20,2,68.68686191700515,23.11477267534481,1.3495151711653404,69.82875936952966,46.0911335382624,FEMENINO,HURTO A PATRIMONIO
NOCHE,FIN DE SEMANA,NO QUINCENA,8,PROPIEDAD PRIVADA,2.001226145927553e-05,4,2,20,2,68.68686191700515,23.11477267534481,1.3495151711653404,69.82875936952966,46.0911335382624,MASCULINO,HURTO A PATRIMONIO
NOCHE,FIN DE SEMANA,NO QUINCENA,7,PROPIEDAD PRIVADA,2.001226145927553e-05,4,2,20,2,68.68686191700515,23.11477267534481,1.3495151711653404,69.82875936952966,46.0911335382624,MASCULINO,HURTO A PERSONAS
NOCHE,FIN DE SEMANA,NO QUINCENA,7,PROPIEDAD PRIVADA,2.001226145927553e-05,4,2,20,2,68.68686191700515,23.11477267534481,1.3495151711653404,69.82875936952966,46.0911335382624,MASCULINO,HURTO A PATRIMONIO
MEDIO DIA,FIN DE SEMANA,QUINCENA,7,PROPIEDAD PRIVADA,2.001226145927553e-05,4,2,20,2,68.68686191700515,23.11477267534481,1.3495151711653404,69.82875936952966,46.0911335382624,FEMENINO,HURTO A PATRIMONIO
MAÑANA,ENTRE SEMANA,NO QUINCENA,2,PROPIEDAD PRIVADA,2.001226145927553e-05,4,2,20,2,68.68686191700515,23.11477267534481,1.3495151711653404,69.82875936952966,46.0911335382624,FEMENINO,HURTO A PERSONAS
MAÑANA,ENTRE SEMANA,NO QUINCENA,2,PROPIEDAD PRIVADA,2.001226145927553e-05,4,2,20,2,68.68686191700515,23.11477267534481,1.3495151711653404,69.82875936952966,46.0911335382624,FEMENINO,HURTO A PATRIMONIO
MAÑANA,ENTRE SEMANA,NO QUINCENA,6,PROPIEDAD PRIVADA,2.001226145927553e-05,4,2,20,2,68.68686191700515,23.11477267534481,1.3495151711653404,69.82875936952966,46.0911335382624,MASCULINO,HURTO A PERSONAS
MAÑANA,ENTRE SEMANA,NO QUINCENA,6,PROPIEDAD PRIVADA,2.001226145927553e-05,4,2,20,2,68.68686191700515,23.11477267534481,1.3495151711653404,69.82875936952966,46.0911335382624,MASCULINO,HURTO A PATRIMONIO
MAÑANA,ENTRE SEMANA,NO QUINCENA,12,PROPIEDAD PRIVADA,2.001226145927553e-05,4,2,20,2,68.68686191700515,23.11477267534481,1.3495151711653404,69.82875936952966,46.0911335382624,MASCULINO,HURTO A PATRIMONIO
NOCHE,ENTRE SEMANA,NO QUINCENA,7,PROPIEDAD PRIVADA,2.001226145927553e-05,4,2,20,2,68.68686191700515,23.11477267534481,1.3495151711653404,69.82875936952966,46.0911335382624,MASCULINO,HURTO A PERSONAS
MAÑANA,ENTRE SEMANA,NO QUINCENA,5,PROPIEDAD PRIVADA,2.001226145927553e-05,4,2,20,2,68.68686191700515,23.11477267534481,1.3495151711653404,69.82875936952966,46.0911335382624,MASCULINO,HURTO A PATRIMONIO
MAÑANA,FIN DE SEMANA,NO QUINCENA,11,PROPIEDAD PRIVADA,2.001226145927553e-05,4,2,20,2,68.68686191700515,23.11477267534481,1.3495151711653404,69.82875936952966,46.0911335382624,MASCULINO,HURTO A PATRIMONIO
MAÑANA,ENTRE SEMANA,NO QUINCENA,11,PROPIEDAD PRIVADA,2.001226145927553e-05,4,2,20,2,68.68686191700515,23.11477267534481,1.3495151711653404,69.82875936952966,46.0911335382624,FEMENINO,HURTO A PATRIMONIO
NOCHE,ENTRE SEMANA,NO QUINCENA,11,PROPIEDAD PRIVADA,2.011973901097629e-05,11,7,20,0,41.939984244140085,12.745234732874906,2.4485918944932084,42.56782831965116,27.876276952691917,FEMENINO,HURTO A PATRIMONIO
MAÑANA,ENTRE SEMANA,NO QUINCENA,10,PROPIEDAD PRIVADA,2.011973901097629e-05,11,7,20,0,41.939984244140085,12.745234732874906,2.4485918944932084,42.56782831965116,27.876276952691917,MASCULINO,HURTO A PATRIMONIO
MAÑANA,ENTRE SEMANA,NO QUINCENA,7,PROPIEDAD PRIVADA,2.011973901097629e-05,11,7,20,0,41.939984244140085,12.745234732874906,2.4485918944932084,42.56782831965116,27.876276952691917,FEMENINO,HURTO A PATRIMONIO
MAÑANA,ENTRE SEMANA,NO QUINCENA,6,PROPIEDAD PRIVADA,2.011973901097629e-05,11,7,20,0,41.939984244140085,12.745234732874906,2.4485918944932084,42.56782831965116,27.876276952691917,FEMENINO,HURTO A PATRIMONIO
NOCHE,FIN DE SEMANA,NO QUINCENA,2,PROPIEDAD PRIVADA,2.011973901097629e-05,11,7,20,0,41.939984244140085,12.745234732874906,2.4485918944932084,42.56782831965116,27.876276952691917,MASCULINO,HURTO A PATRIMONIO
MEDIO DIA,ENTRE SEMANA,NO QUINCENA,10,PROPIEDAD PRIVADA,6.655418683192538e-05,2,5,20,7,207.02391998269812,59.01501544133381,6.976215882841377,214.75432136638725,140.27850315767526,MASCULINO,HURTO A PERSONAS
MEDIO DIA,ENTRE SEMANA,NO QUINCENA,10,PROPIEDAD PRIVADA,6.655418683192538e-05,2,5,20,7,207.02391998269812,59.01501544133381,6.976215882841377,214.75432136638725,140.27850315767526,MASCULINO,HURTO A PATRIMONIO
MAÑANA,FIN DE SEMANA,QUINCENA,12,PROPIEDAD PRIVADA,2.916765397602129e-05,15,2,20,1,100.11035610197784,33.68953041618197,1.9669037219028391,101.77465925128024,67.17732711729697,FEMENINO,HURTO A PATRIMONIO
NOCHE,ENTRE SEMANA,NO QUINCENA,12,PROPIEDAD PRIVADA,2.916765397602129e-05,15,2,20,1,100.11035610197784,33.68953041618197,1.9669037219028391,101.77465925128024,67.17732711729697,FEMENINO,HURTO A PATRIMONIO
MAÑANA,ENTRE SEMANA,NO QUINCENA,11,PROPIEDAD PRIVADA,2.916765397602129e-05,15,2,20,1,100.11035610197784,33.68953041618197,1.9669037219028391,101.77465925128024,67.17732711729697,FEMENINO,HURTO A PATRIMONIO
MAÑANA,ENTRE SEMANA,NO QUINCENA,10,PROPIEDAD PRIVADA,2.916765397602129e-05,15,2,20,1,100.11035610197784,33.68953041618197,1.9669037219028391,101.77465925128024,67.17732711729697,MASCULINO,HURTO A PERSONAS
MAÑANA,FIN DE SEMANA,NO QUINCENA,10,PROPIEDAD PRIVADA,2.916765397602129e-05,15,2,20,1,100.11035610197784,33.68953041618197,1.9669037219028391,101.77465925128024,67.17732711729697,MASCULINO,HURTO A PERSONAS
MAÑANA,FIN DE SEMANA,NO QUINCENA,10,PROPIEDAD PRIVADA,2.916765397602129e-05,15,2,20,1,100.11035610197784,33.68953041618197,1.9669037219028391,101.77465925128024,67.17732711729697,MASCULINO,HURTO A PATRIMONIO
MAÑANA,ENTRE SEMANA,QUINCENA,9,PROPIEDAD PRIVADA,2.916765397602129e-05,15,2,20,1,100.11035610197784,33.68953041618197,1.9669037219028391,101.77465925128024,67.17732711729697,FEMENINO,HURTO A PERSONAS
MAÑANA,ENTRE SEMANA,QUINCENA,9,PROPIEDAD PRIVADA,2.916765397602129e-05,15,2,20,1,100.11035610197784,33.68953041618197,1.9669037219028391,101.77465925128024,67.17732711729697,FEMENINO,HURTO A PATRIMONIO
MAÑANA,FIN DE SEMANA,NO QUINCENA,9,PROPIEDAD PRIVADA,2.916765397602129e-05,15,2,20,1,100.11035610197784,33.68953041618197,1.9669037219028391,101.77465925128024,67.17732711729697,FEMENINO,HURTO A PERSONAS
MAÑANA,FIN DE SEMANA,QUINCENA,8,PROPIEDAD PRIVADA,2.916765397602129e-05,15,2,20,1,100.11035610197784,33.68953041618197,1.9669037219028391,101.77465925128024,67.17732711729697,MASCULINO,HURTO A PATRIMONIO
MAÑANA,ENTRE SEMANA,QUINCENA,7,PROPIEDAD PRIVADA,2.916765397602129e-05,15,2,20,1,100.11035610197784,33.68953041618197,1.9669037219028391,101.77465925128024,67.17732711729697,MASCULINO,HURTO A PATRIMONIO
NOCHE,ENTRE SEMANA,NO QUINCENA,6,PROPIEDAD PRIVADA,2.916765397602129e-05,15,2,20,1,100.11035610197784,33.68953041618197,1.9669037219028391,101.77465925128024,67.17732711729697,MASCULINO,HURTO A PATRIMONIO
MAÑANA,ENTRE SEMANA,NO QUINCENA,1,PROPIEDAD PRIVADA,2.916765397602129e-05,15,2,20,1,100.11035610197784,33.68953041618197,1.9669037219028391,101.77465925128024,67.17732711729697,FEMENINO,HURTO A PATRIMONIO
MAÑANA,ENTRE SEMANA,NO QUINCENA,1,PROPIEDAD PRIVADA,2.916765397602129e-05,15,2,20,1,100.11035610197784,33.68953041618197,1.9669037219028391,101.77465925128024,67.17732711729697,MASCULINO,HURTO A PATRIMONIO
NOCHE,ENTRE SEMANA,NO QUINCENA,12,PROPIEDAD PRIVADA,3.0185725198160468e-05,10,2,20,6,99.28904263256648,45.66479607201799,1.6837299110353,96.99304729933654,66.6348867821849,FEMENINO,HURTO A PATRIMONIO
NOCHE,ENTRE SEMANA,NO QUINCENA,10,PROPIEDAD PRIVADA,3.0185725198160468e-05,10,2,20,6,99.28904263256648,45.66479607201799,1.6837299110353,96.99304729933654,66.6348867821849,MASCULINO,HURTO A PATRIMONIO
MAÑANA,ENTRE SEMANA,NO QUINCENA,7,PROPIEDAD PRIVADA,3.0185725198160468e-05,10,2,20,6,99.28904263256648,45.66479607201799,1.6837299110353,96.99304729933654,66.6348867821849,FEMENINO,HURTO A PERSONAS
NOCHE,FIN DE SEMANA,NO QUINCENA,5,PROPIEDAD PRIVADA,3.0185725198160468e-05,10,2,20,6,99.28904263256648,45.66479607201799,1.6837299110353,96.99304729933654,66.6348867821849,MASCULINO,HURTO A PATRIMONIO
MAÑANA,ENTRE SEMANA,NO QUINCENA,5,PROPIEDAD PRIVADA,3.0185725198160468e-05,10,2,20,6,99.28904263256648,45.66479607201799,1.6837299110353,96.99304729933654,66.6348867821849,FEMENINO,HURTO A PATRIMONIO
NOCHE,ENTRE SEMANA,NO QUINCENA,5,PROPIEDAD PRIVADA,3.0185725198160468e-05,10,2,20,6,99.28904263256648,45.66479607201799,1.6837299110353,96.99304729933654,66.6348867821849,FEMENINO,HURTO A PERSONAS
NOCHE,ENTRE SEMANA,NO QUINCENA,4,PROPIEDAD PRIVADA,3.0185725198160468e-05,10,2,20,6,99.28904263256648,45.66479607201799,1.6837299110353,96.99304729933654,66.6348867821849,MASCULINO,HURTO A PATRIMONIO
MAÑANA,ENTRE SEMANA,NO QUINCENA,3,PROPIEDAD PRIVADA,3.0185725198160468e-05,10,2,20,6,99.28904263256648,45.66479607201799,1.6837299110353,96.99304729933654,66.6348867821849,FEMENINO,HURTO A PATRIMONIO
MAÑANA,FIN DE SEMANA,NO QUINCENA,2,PROPIEDAD PRIVADA,3.0185725198160468e-05,10,2,20,6,99.28904263256648,45.66479607201799,1.6837299110353,96.99304729933654,66.6348867821849,FEMENINO,HURTO A PATRIMONIO
NOCHE,FIN DE SEMANA,NO QUINCENA,2,PROPIEDAD PRIVADA,3.0185725198160468e-05,10,2,20,6,99.28904263256648,45.66479607201799,1.6837299110353,96.99304729933654,66.6348867821849,FEMENINO,HURTO A PATRIMONIO
MAÑANA,ENTRE SEMANA,QUINCENA,12,PROPIEDAD PRIVADA,6.260707951659522e-05,20,20,20,19,194.74602030561792,55.51503128930639,6.562479737074557,202.0179573115654,131.95905201036405,FEMENINO,HURTO A PATRIMONIO
MAÑANA,FIN DE SEMANA,NO QUINCENA,11,PROPIEDAD PRIVADA,6.260707951659522e-05,20,20,20,19,194.74602030561792,55.51503128930639,6.562479737074557,202.0179573115654,131.95905201036405,MASCULINO,HURTO A PATRIMONIO
MAÑANA,FIN DE SEMANA,NO QUINCENA,9,PROPIEDAD PRIVADA,6.260707951659522e-05,20,20,20,19,194.74602030561792,55.51503128930639,6.562479737074557,202.0179573115654,131.95905201036405,FEMENINO,HURTO A PERSONAS
NOCHE,ENTRE SEMANA,NO QUINCENA,9,PROPIEDAD PRIVADA,6.260707951659522e-05,20,20,20,19,194.74602030561792,55.51503128930639,6.562479737074557,202.0179573115654,131.95905201036405,MASCULINO,HURTO A PERSONAS
NOCHE,ENTRE SEMANA,NO QUINCENA,11,PROPIEDAD PRIVADA,6.917657761834217e-05,6,5,20,11,144.1999110323461,43.82123044845248,8.418857081229788,146.35859233522555,95.8454498478468,FEMENINO,HURTO A PATRIMONIO
NOCHE,ENTRE SEMANA,NO QUINCENA,4,PROPIEDAD PRIVADA,6.917657761834217e-05,6,5,20,11,144.1999110323461,43.82123044845248,8.418857081229788,146.35859233522555,95.8454498478468,MASCULINO,HURTO A PATRIMONIO
TARDE,FIN DE SEMANA,QUINCENA,10,PROPIEDAD PRIVADA,6.917657761834217e-05,6,5,20,11,144.1999110323461,43.82123044845248,8.418857081229788,146.35859233522555,95.8454498478468,FEMENINO,HURTO A PATRIMONIO
MAÑANA,ENTRE SEMANA,NO QUINCENA,8,PROPIEDAD PRIVADA,6.917657761834217e-05,6,5,20,11,144.1999110323461,43.82123044845248,8.418857081229788,146.35859233522555,95.8454498478468,MASCULINO,HURTO A PATRIMONIO
NOCHE,ENTRE SEMANA,NO QUINCENA,7,PROPIEDAD PRIVADA,6.917657761834217e-05,6,5,20,11,144.1999110323461,43.82123044845248,8.418857081229788,146.35859233522555,95.8454498478468,MASCULINO,HURTO A PERSONAS
NOCHE,ENTRE SEMANA,NO QUINCENA,7,PROPIEDAD PRIVADA,6.917657761834217e-05,6,5,20,11,144.1999110323461,43.82123044845248,8.418857081229788,146.35859233522555,95.8454498478468,MASCULINO,HURTO A PATRIMONIO
MAÑANA,ENTRE SEMANA,NO QUINCENA,2,PROPIEDAD PRIVADA,7.624066810257427e-05,2,11,20,13,111.08633787862831,15.138017987468388,3.784504496867097,110.41848414388706,74.35438246785944,MASCULINO,HURTO A PATRIMONIO
MAÑANA,FIN DE SEMANA,QUINCENA,11,PROPIEDAD PRIVADA,1.996271829528768e-05,15,7,20,20,65.66279838801162,30.19948846725098,1.1135006920885837,64.14438835334538,44.06763345053607,MASCULINO,HURTO A PERSONAS
MAÑANA,FIN DE SEMANA,QUINCENA,11,PROPIEDAD PRIVADA,1.996271829528768e-05,15,7,20,20,65.66279838801162,30.19948846725098,1.1135006920885837,64.14438835334538,44.06763345053607,MASCULINO,HURTO A PATRIMONIO
MAÑANA,FIN DE SEMANA,NO QUINCENA,8,PROPIEDAD PRIVADA,1.996271829528768e-05,15,7,20,20,65.66279838801162,30.19948846725098,1.1135006920885837,64.14438835334538,44.06763345053607,MASCULINO,HURTO A PATRIMONIO
MAÑANA,FIN DE SEMANA,QUINCENA,8,PROPIEDAD PRIVADA,1.996271829528768e-05,15,7,20,20,65.66279838801162,30.19948846725098,1.1135006920885837,64.14438835334538,44.06763345053607,FEMENINO,HURTO A PATRIMONIO
MAÑANA,FIN DE SEMANA,NO QUINCENA,8,PROPIEDAD PRIVADA,1.996271829528768e-05,15,7,20,20,65.66279838801162,30.19948846725098,1.1135006920885837,64.14438835334538,44.06763345053607,MASCULINO,HURTO A PERSONAS
MAÑANA,ENTRE SEMANA,NO QUINCENA,6,PROPIEDAD PRIVADA,1.996271829528768e-05,15,7,20,20,65.66279838801162,30.19948846725098,1.1135006920885837,64.14438835334538,44.06763345053607,MASCULINO,HURTO A PERSONAS
MAÑANA,FIN DE SEMANA,NO QUINCENA,5,PROPIEDAD PRIVADA,1.996271829528768e-05,15,7,20,20,65.66279838801162,30.19948846725098,1.1135006920885837,64.14438835334538,44.06763345053607,MASCULINO,HURTO A PERSONAS
MAÑANA,FIN DE SEMANA,NO QUINCENA,5,PROPIEDAD PRIVADA,1.996271829528768e-05,15,7,20,20,65.66279838801162,30.19948846725098,1.1135006920885837,64.14438835334538,44.06763345053607,MASCULINO,HURTO A PATRIMONIO
MAÑANA,FIN DE SEMANA,NO QUINCENA,5,PROPIEDAD PRIVADA,1.996271829528768e-05,15,7,20,20,65.66279838801162,30.19948846725098,1.1135006920885837,64.14438835334538,44.06763345053607,FEMENINO,HURTO A PATRIMONIO
MAÑANA,FIN DE SEMANA,NO QUINCENA,3,PROPIEDAD PRIVADA,1.996271829528768e-05,15,7,20,20,65.66279838801162,30.19948846725098,1.1135006920885837,64.14438835334538,44.06763345053607,MASCULINO,HURTO A PATRIMONIO
MAÑANA,FIN DE SEMANA,NO QUINCENA,3,PROPIEDAD PRIVADA,1.996271829528768e-05,15,7,20,20,65.66279838801162,30.19948846725098,1.1135006920885837,64.14438835334538,44.06763345053607,MASCULINO,HURTO A PERSONAS
MAÑANA,ENTRE SEMANA,NO QUINCENA,3,PROPIEDAD PRIVADA,1.996271829528768e-05,15,7,20,20,65.66279838801162,30.19948846725098,1.1135006920885837,64.14438835334538,44.06763345053607,MASCULINO,HURTO A PERSONAS
MAÑANA,ENTRE SEMANA,NO QUINCENA,3,PROPIEDAD PRIVADA,1.996271829528768e-05,15,7,20,20,65.66279838801162,30.19948846725098,1.1135006920885837,64.14438835334538,44.06763345053607,MASCULINO,HURTO A PATRIMONIO
MAÑANA,FIN DE SEMANA,NO QUINCENA,1,PROPIEDAD PRIVADA,1.996271829528768e-05,15,7,20,20,65.66279838801162,30.19948846725098,1.1135006920885837,64.14438835334538,44.06763345053607,FEMENINO,HURTO A PATRIMONIO
NOCHE,ENTRE SEMANA,NO QUINCENA,1,PROPIEDAD PRIVADA,1.996271829528768e-05,15,7,20,20,65.66279838801162,30.19948846725098,1.1135006920885837,64.14438835334538,44.06763345053607,FEMENINO,HURTO A PATRIMONIO
